"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLA2G5",2.26141130625288e-29,-0.461130950488004,0.073,0.188,6.02145988515955e-25
"HCG18",2.37551726484614e-29,-0.451964814588259,0.184,0.336,6.32528982110582e-25
"TCF7L2",3.16570193731566e-29,-0.421986635548174,0.097,0.224,8.42931454849042e-25
"ACAD11",3.16841483406193e-29,-0.473020481537339,0.062,0.173,8.43653817865671e-25
"ZNF397",3.46823238058988e-29,-0.491396829712513,0.073,0.186,9.23486235979667e-25
"TTC17",5.0038684967658e-29,-0.609117342200735,0.099,0.214,1.33238006463383e-24
"CRIP1",5.26636869122268e-29,1.39429579287488,0.244,0.153,1.40227599141186e-24
"RBM8A",5.36287323606985e-29,0.440856530517941,0.143,0.06,1.42797225656832e-24
"GAS1",5.49623706178318e-29,-0.448540239036883,0.072,0.186,1.46348304244101e-24
"GOLGA3",6.0587189378539e-29,-0.499980711297743,0.068,0.177,1.61325509158236e-24
"SAMD11",6.14278685629813e-29,-0.610993930336135,0.019,0.1,1.6356398562265e-24
"AC245060.5",6.67313678926022e-29,-0.613031384713626,0.049,0.149,1.77685613287632e-24
"SCPEP1",7.42077913328107e-29,-0.483262593007283,0.065,0.171,1.97593085981875e-24
"AL049840.2",7.74530547450767e-29,-0.543322375667449,0.026,0.112,2.06234248869716e-24
"FZD4",9.07831809496165e-29,-0.390436475218018,0.103,0.232,2.41728375914544e-24
"ITGA11",1.0349312437822e-28,-0.337696622298557,0.126,0.269,2.75571142281886e-24
"CPE",1.09002908722463e-28,-0.529651777708931,0.045,0.143,2.90242045055302e-24
"IGFBP6",1.31147017518417e-28,-0.438557864675508,0.179,0.329,3.4920516354629e-24
"TXNL4A",1.36952441054573e-28,0.360021575962383,0.116,0.043,3.64663264796011e-24
"CSNK2B",1.55468379719094e-28,0.383463547297844,0.133,0.054,4.13965654678031e-24
"MRPL57",1.71617057086833e-28,0.525314380755112,0.141,0.06,4.5696473790511e-24
"BCL6",1.73495766242146e-28,-0.544579157713438,0.06,0.164,4.61967176772961e-24
"FKBP10",2.21103362479207e-28,-0.512809457104991,0.022,0.104,5.88731923273384e-24
"SMAD3",2.31662915574517e-28,-0.533769378563764,0.071,0.178,6.16848845300265e-24
"SCARA5",2.78162816545747e-28,-0.348737800379791,0.112,0.246,7.40664131616361e-24
"UGGT2",2.79777939441568e-28,-0.491016358991387,0.052,0.153,7.44964719351064e-24
"DYNLL1",3.10014883516255e-28,0.710595007844148,0.227,0.125,8.25476630338732e-24
"PRELID1",3.26988355291834e-28,0.326632172066927,0.116,0.044,8.70671893635568e-24
"COL3A1",3.34191186407234e-28,-0.240805107852581,0.349,0.57,8.89850872046541e-24
"MRI1",3.35336931183365e-28,-0.625950221474951,0.041,0.132,8.92901646661945e-24
"COL5A2",3.49554727612337e-28,-0.351429039143852,0.086,0.206,9.30759373213368e-24
"PSME2",3.76368958435095e-28,0.396577965509502,0.128,0.052,1.00215762562513e-23
"FGFR1",4.14442472411934e-28,-0.324527555175126,0.158,0.311,1.10353597129126e-23
"PPFIBP1",4.18235064316034e-28,-0.385387427436159,0.153,0.302,1.1136345057543e-23
"TRMT112",5.02352626005154e-28,0.420317915313412,0.129,0.052,1.33761433726392e-23
"SF3B6",5.3889729884177e-28,0.320687516683976,0.116,0.044,1.43492183762598e-23
"FNBP4",6.92440901178474e-28,-0.463282727662562,0.211,0.356,1.84376238756792e-23
"SERPINF1",7.67862412475955e-28,-0.351763610301258,0.239,0.417,2.04458724569973e-23
"CEP164",7.78757996738684e-28,-0.544124493055289,0.062,0.164,2.07359891791609e-23
"CYBRD1",8.14249238473322e-28,-0.322537810393164,0.156,0.306,2.16810144728291e-23
"SELENOK",8.22069346750293e-28,0.341099791501445,0.109,0.04,2.188924049592e-23
"VPS13C",8.74764549376693e-28,-0.41027368234914,0.289,0.454,2.32923556562532e-23
"COL6A2",9.60934070833179e-28,-0.294432264399169,0.306,0.509,2.55867915040751e-23
