"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EIF5A",3.26147479403101e-268,0.463628788225353,0.555,0.252,8.68432893406636e-264
"SARAF",3.74669833080041e-267,0.531671295877354,0.828,0.448,9.97633364542226e-263
"PRR13",6.66011353352538e-267,0.355622954922466,0.701,0.354,1.7733884305718e-262
"TALDO1",8.03360943457922e-267,0.448974197549747,0.624,0.297,2.13910918414541e-262
"SNRPB",2.531106728127e-266,0.443090100212438,0.583,0.266,6.73957788498377e-262
"BAX",3.85099909315805e-266,0.37913508557209,0.574,0.262,1.02540552853519e-261
"ATP6V0C",7.46297996323707e-266,0.507021951547486,0.805,0.434,1.98716767481113e-261
"SAP18",1.35720496416398e-265,0.457418842639753,0.702,0.347,3.61382965807942e-261
"PSMB6",2.50441999432761e-265,0.411881920460066,0.568,0.257,6.66851911889612e-261
"APBB1IP",5.20495531494696e-265,0.413437693965994,0.649,0.314,1.38592345171093e-260
"RNF130",5.44302594032854e-265,0.571214525015908,0.784,0.431,1.44931451713128e-260
"ATG3",6.67093167743945e-265,0.40667444525136,0.578,0.265,1.7762689777518e-260
"NDUFA1",7.05603614492956e-265,0.519275581169389,0.703,0.348,1.87881074431039e-260
"SH3KBP1",1.71840765833591e-264,0.411974419559872,0.582,0.264,4.57560407185103e-260
"PDIA3",3.43015496750894e-264,0.480262262998543,0.728,0.377,9.13347363198606e-260
"GABARAPL2",3.65086900843466e-264,0.412620463819997,0.629,0.299,9.72116890875898e-260
"SERPINB1",5.57768847395812e-264,0.516117104092678,0.672,0.336,1.48517110996083e-259
"C4orf3",3.28973839487687e-263,0.40922472127879,0.619,0.292,8.75958642403864e-259
"CIAO2B",3.35381134275391e-263,0.43257151450175,0.567,0.256,8.93019346235084e-259
"LSM7",8.28530420273042e-263,0.387546497502117,0.568,0.259,2.20612795006103e-258
"SLC2A3",2.03283688950741e-262,0.604067526982449,0.517,0.206,5.41283478569137e-258
"AURKAIP1",6.54618390452356e-262,0.397876688043691,0.55,0.244,1.74305238825749e-257
