"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"WDR83OS",0.044867217322366,0.146293106072063,0.521,0.587,1
"MRPL51",0.0470391274068313,0.192230586260055,0.323,0.34,1
"TMEM223",0.0493315636203973,0.156845454780516,0.128,0.116,1
"PHB2",0.0493556601640419,0.178459556560985,0.361,0.39,1
"RGL4",0.0508304995042341,0.157656516845813,0.12,0.109,1
"PSMB3",0.0572547045610986,0.154926988242541,0.475,0.53,1
"MICOS10",0.0577262234533559,0.152135119106662,0.443,0.485,1
"ANXA2R",0.0586021025726992,0.16302667274815,0.226,0.225,1
"NDUFB9",0.0594453697625368,0.162046434547645,0.461,0.515,1
"PRDX5",0.0599005799847038,0.176894166517121,0.495,0.549,1
"LDHA",0.0609243049815122,-0.111561951498266,0.613,0.7,1
"CD320",0.0626187291502096,0.221484131594949,0.252,0.255,1
"SKP1",0.0626877127756836,0.100670549082422,0.711,0.794,1
"FKBP2",0.0627133371444705,0.225044845633065,0.201,0.198,1
"EGR1",0.0642848605585669,0.135923091445225,0.109,0.095,1
"MRPL20",0.0647767260365747,0.168316263854808,0.37,0.396,1
"C12orf75",0.0683726564875253,0.139446502944808,0.63,0.692,1
"ICAM2",0.0704484649703572,0.164682649984958,0.353,0.369,1
"COX5A",0.0714331016398763,0.153797868221431,0.484,0.54,1
"ATP5PB",0.0720612935953936,0.136427597338314,0.519,0.584,1
"CCDC12",0.0731834503423173,0.149502026627099,0.365,0.391,1
"KRT10",0.0734302060281782,0.16610276444771,0.405,0.445,1
"MRPS12",0.0739083526166792,0.187060247730941,0.225,0.228,1
"TRAPPC1",0.0745313869914587,0.150622756229588,0.565,0.634,1
"CIAO2B",0.0781409587111726,0.16501060079235,0.449,0.507,1
"LAMTOR5",0.0801133537146046,0.179356152404639,0.344,0.373,1
"C9orf16",0.0818951738454984,0.127775581999309,0.532,0.583,1
"ARL14EP",0.0833112530618024,0.180363448862905,0.155,0.148,1
"ERH",0.085075167726708,0.166735121180963,0.427,0.482,1
