"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C1orf52",0.113877327357441,0.209245450529664,0.187,0.143,1
"EAPP",0.11420764771725,0.259397919766515,0.223,0.175,1
"ZNF264",0.115137436943966,-0.106875175567853,0.08,0.119,1
"DGKA",0.115193097229709,-0.224450015082868,0.178,0.238,1
"CUL1",0.115284106234618,-0.140724721721828,0.171,0.23,1
"S100A10",0.115620303618362,-0.547893842810269,0.474,0.54,1
"CD58",0.115637815532473,-0.229954175120981,0.082,0.119,1
"RWDD4",0.115661235273323,-0.225110268658526,0.087,0.127,1
"TMX2",0.115847626898287,0.186936156394117,0.123,0.079,1
"H2AFV",0.115983865944722,0.242453701316986,0.314,0.262,1
"GPATCH8",0.116114133572761,-0.354306088157006,0.182,0.238,1
"HHEX",0.116159801193556,0.248233046961162,0.278,0.23,1
"SYNE1",0.116654097741395,0.124034985151521,0.201,0.143,1
"RNPEPL1",0.11695439527729,-0.150096452264152,0.228,0.294,1
"PHYKPL",0.117006832959844,0.218297100091571,0.279,0.222,1
"HNRNPA2B1",0.117016278609677,-0.138080337267265,0.96,0.96,1
"GOLGB1",0.117429926221363,-0.161510744829666,0.308,0.381,1
"VAMP5",0.117504866916687,0.204637473175405,0.121,0.079,1
"COMMD7",0.117525724636111,0.196913516831992,0.175,0.127,1
"IRF2BPL",0.117611924231153,0.156033305469023,0.236,0.175,1
"EIF3G",0.117614053612533,0.218124132015741,0.589,0.571,1
"TDP2",0.117678697313137,-0.107535581629248,0.111,0.159,1
"LAGE3",0.117723991430277,0.197930868907012,0.186,0.135,1
"ALKBH5",0.117859154007424,0.198419019390996,0.22,0.167,1
"RBX1",0.118043276481367,0.123987560529457,0.367,0.294,1
"DEF8",0.118074271467031,0.231043767675618,0.157,0.111,1
"LCOR",0.118184469890187,-0.353418003566038,0.163,0.214,1
"ATP6V0E1",0.118569394423877,0.172829457333627,0.585,0.556,1
"DNAJB11",0.118719317673413,-0.134655063176355,0.156,0.206,1
"PARP15",0.11872768101065,-0.179854183523218,0.351,0.421,1
"WWP1",0.118797694928724,-0.115932055467602,0.087,0.127,1
"TNRC6A",0.11923339639422,-0.117440195342955,0.175,0.238,1
"SERTAD3",0.119364526104067,0.151769470797293,0.14,0.095,1
"FUOM",0.119892930210081,0.172980575291584,0.105,0.063,1
"CCPG1",0.120187826226034,-0.198542616202031,0.146,0.198,1
"COMMD10",0.12038844790135,-0.209078572174033,0.129,0.175,1
"ITM2A",0.120755362080739,0.228294227866104,0.139,0.095,1
"RAB37",0.120940132572012,0.109440183913941,0.136,0.087,1
"HSP90B1",0.120977851407413,-0.200433253799243,0.577,0.651,1
"MPV17",0.120992305140724,0.186497153549952,0.122,0.079,1
"KIDINS220",0.121093163329691,-0.114481556225437,0.121,0.167,1
"SEMA4B",0.121184666345436,-0.220023243646838,0.163,0.214,1
"FBL",0.121241202923474,0.19464486894323,0.471,0.421,1
"SSNA1",0.121386546736935,0.165969200059447,0.241,0.19,1
"MED13",0.121441349258908,-0.117232036325082,0.098,0.143,1
"DUS2",0.121779604449135,0.16647138174677,0.104,0.063,1
"HLA-DQA1",0.121876560805903,-0.251604547398778,0.966,0.937,1
"MT2A",0.122005788911872,0.282807864037824,0.135,0.087,1
"BRAF",0.122604566117917,-0.14315735868019,0.18,0.238,1
"ZNF737",0.122709540904106,-0.188993887849107,0.125,0.175,1
"SZRD1",0.123042918084656,-0.121371559177778,0.198,0.262,1
"HCFC1R1",0.123203801310938,0.161876506839382,0.114,0.071,1
"MDH2",0.123567749398393,0.155097089650832,0.35,0.302,1
"ISG15",0.123633256288205,0.244202243563142,0.189,0.143,1
"CYSLTR1",0.123646445472391,-0.237282692544217,0.2,0.254,1
"KANSL1",0.124002220342156,-0.108251549883715,0.179,0.238,1
"ZNF83",0.124385080963046,-0.252967924170562,0.107,0.151,1
"CEP170",0.124506151025523,-0.114044396921478,0.213,0.278,1
"ALOX5",0.124566291147598,0.285645653816186,0.362,0.317,1
"COPE",0.124831077125193,0.202752925307865,0.43,0.381,1
"RAPGEF6",0.124890887634121,-0.187712158189207,0.226,0.302,1
"SARAF",0.125009752264701,0.1401922154421,0.813,0.817,1
"PLD3",0.125022952711153,0.147316533971138,0.104,0.063,1
"PIGH",0.125427456963249,0.149940008427074,0.133,0.087,1
"ATF7IP",0.125536052050194,-0.217122719278537,0.478,0.556,1
"CHKB",0.125709183721591,0.112881744240338,0.321,0.262,1
"MGST3",0.125828182474987,-0.124322933983723,0.193,0.254,1
"TRNT1",0.12653308749916,-0.117065733313957,0.107,0.151,1
"FCRL5",0.126794946060158,0.16490403041562,0.104,0.063,1
"MRPL37",0.126992942520355,-0.111534298097331,0.113,0.159,1
"MAP4K1",0.12853592835879,-0.302039090726333,0.201,0.246,1
"CDC42EP3",0.128919223652482,-0.119984635961101,0.207,0.27,1
"INO80",0.129212336162196,-0.111960394014406,0.158,0.214,1
"COX5A",0.129524357894328,0.192809423280593,0.362,0.31,1
"SF3B3",0.129594628195049,-0.123571550967945,0.162,0.214,1
"GARS",0.129885232965462,-0.223061491723871,0.121,0.167,1
"UBR5-AS1",0.129970673610156,0.191126020540568,0.123,0.079,1
"LRCH4",0.130167787439292,0.187733186678405,0.138,0.095,1
"CCDC12",0.130748713394119,0.179383580831796,0.321,0.278,1
"C7orf50",0.130834701587273,0.227928528308042,0.274,0.222,1
"OSTF1",0.13096824087839,-0.169518070287384,0.382,0.46,1
"CD99",0.131145200039704,-0.216797879427717,0.484,0.548,1
"CXorf38",0.131358828946859,0.254606421570119,0.158,0.119,1
"MACF1",0.131910482068632,-0.211484321330667,0.302,0.373,1
"AIMP1",0.132011501293438,-0.196042442384087,0.199,0.262,1
"ETS1",0.132354117146393,-0.155580283129535,0.519,0.603,1
"TLE5",0.132488005889793,0.179230035940849,0.718,0.706,1
"MRPS12",0.132539448522387,0.187846642481752,0.146,0.103,1
"BLOC1S2",0.132568160261108,-0.209708273978415,0.275,0.349,1
"GLIPR2",0.132610611832243,0.164307930761124,0.121,0.079,1
"UBL7",0.13294152200742,0.213023053213016,0.154,0.111,1
"BCLAF1",0.13312469367899,-0.133270665133345,0.454,0.516,1
"MOB1A",0.133369534833739,-0.127566116746271,0.472,0.579,1
"AC004687.1",0.133722267668997,0.283776651344173,0.368,0.317,1
"DBI",0.133741179741343,-0.10407196897522,0.452,0.548,1
"BTAF1",0.134336461691671,-0.449559903215945,0.196,0.246,1
"SRPK1",0.134427557566338,0.244825125997378,0.168,0.127,1
"C16orf74",0.134442690569503,0.217046772764795,0.182,0.135,1
"DCTPP1",0.134494036525756,0.15755992498821,0.145,0.103,1
"ZNF322",0.134667530104391,0.140075078042633,0.124,0.079,1
"UQCR10",0.134768497144667,0.158636877193517,0.434,0.389,1
"TASOR",0.135150426844333,-0.136706937337635,0.25,0.302,1
"PIM3",0.135500214810885,-0.274069159986414,0.309,0.365,1
"U2AF1L4",0.135759870096581,-0.160095804350669,0.116,0.159,1
"SNRPB2",0.135873510242291,0.162074148382961,0.259,0.206,1
"GRSF1",0.136343604135574,0.203132995779275,0.188,0.143,1
"PPIL4",0.136628984798903,-0.12195455724156,0.183,0.246,1
"USP10",0.137461707778437,0.204990410234423,0.251,0.206,1
"HIP1R",0.137481424682368,0.224840960613054,0.252,0.206,1
"ARMCX3",0.137517992213337,-0.172043286971424,0.191,0.246,1
"HERC5",0.137840402269292,-0.128290638407134,0.074,0.111,1
"ERCC1",0.138204792968231,0.195511238788597,0.175,0.127,1
"PDCD4",0.138209438271474,-0.181645745393612,0.459,0.532,1
"PDCD5",0.138217735654834,0.229176961543949,0.239,0.198,1
"LEO1",0.138447915878431,-0.145236621287078,0.093,0.135,1
"NEAT1",0.138528145767881,-0.614361306691153,0.418,0.484,1
